Voltages,Currents
0.019335937499999997,0.0
0.0064453125,2.9296875e-05
0.01611328125,0.0
0.01611328125,0.0
0.022558593749999998,0.0
0.012890625,0.0
0.019335937499999997,1.46484375e-05
0.02255859375,2.9296875e-05
0.02578125,1.46484375e-05
0.02900390625,0.0
0.0322265625,0.0
0.03544921875,0.0
0.038671874999999994,0.0
0.019335937499999997,0.0
0.04833984375,0.0
0.04833984375,0.0
0.06123046875,0.0001025390625
0.06767578125,0.0
0.0515625,2.9296875e-05
0.06767578125,0.0
0.0708984375,0.0
0.0708984375,0.0
0.0708984375,0.0
0.07412109374999999,0.0
0.0708984375,1.46484375e-05
0.07734374999999999,0.0
0.08056640625,1.46484375e-05
0.08701171875,0.0
0.103125,0.0
0.09990234375,0.0
0.064453125,0.0
0.103125,0.0
0.09990234375,0.0
0.10634765624999999,1.46484375e-05
0.07412109374999999,0.0
0.11923828125,0.0
0.116015625,0.0
0.12246093749999999,0.0
0.12246093749999999,0.0
0.12890624999999997,1.46484375e-05
0.12890624999999997,1.46484375e-05
0.1353515625,0.0
0.1353515625,0.0
0.14501953124999997,1.46484375e-05
0.14501953125,0.0
0.13212890624999998,4.394531249999999e-05
0.15146484375,0.0
0.10634765624999999,0.0
0.1611328125,0.0
0.15791015625,0.0
0.1611328125,0.0
0.15791015625,0.0
0.17080078124999998,0.0
0.17080078124999998,0.0
0.18369140625,0.0
0.17724609375,0.0
0.18046874999999998,0.0
0.19013671875,0.0
0.19013671875,0.0
0.19335937499999997,1.46484375e-05
0.15791015625,0.0
0.19658203124999998,0.0
0.19658203124999998,1.46484375e-05
0.24169921875,0.0
0.20947265624999997,1.46484375e-05
0.20625,0.0
0.21269531249999998,0.0
0.21591796875,5.859375e-05
0.21591796875,0.0
0.22880859374999998,0.0
0.23203125,0.0
0.23525390624999998,0.0
0.23203125,0.0
0.24169921875,0.0
0.24492187499999998,0.0
0.2384765625,0.0
0.24492187499999998,0.0
0.24814453125,0.0
0.24492187499999998,1.46484375e-05
0.24169921875,0.0
0.26103515625,0.0
0.26103515625,0.0
0.26103515624999996,1.46484375e-05
0.27392578125,0.0
0.270703125,2.9296875e-05
0.28359375,0.0
0.28037109374999997,0.0
0.27392578125,0.0
0.28359375,0.0
0.29326171875,0.0
0.219140625,0.000263671875
0.28681640625,1.46484375e-05
0.29326171875,0.0
0.29648437499999997,1.46484375e-05
0.29970703125,0.0
0.30615234375,0.0
0.30615234375,0.0
0.322265625,0.0
0.31259765624999997,0.0
0.31904296875,0.0
0.31904296875,0.0
0.33193359375,0.0
0.33193359375,0.0
0.34160156249999996,0.0
0.348046875,0.0
0.348046875,0.0
0.33193359375,7.32421875e-05
0.34482421874999997,0.0
0.35126953125,0.0
0.3544921875,0.0
0.3544921875,0.0
0.35771484374999996,0.0
0.35771484374999996,0.0
0.36093749999999997,0.0
0.36093749999999997,0.0
0.37705078124999997,0.0
0.37382812499999996,0.0
0.33515625,0.0
0.33515625,0.0
0.39638671875,0.0
0.38671874999999994,2.9296875e-05
0.38994140624999996,0.0
0.399609375,0.0
0.39638671875,0.0
0.39638671875,0.0
0.40605468749999996,0.0
0.399609375,1.46484375e-05
0.40283203125,0.0
0.41572265625,1.46484375e-05
0.3544921875,0.00024902343749999995
0.4125,0.0
0.42539062499999997,0.0
0.4318359375,1.46484375e-05
0.4125,5.859375e-05
0.40605468749999996,0.0
0.4447265625,0.0
0.43828124999999996,1.46484375e-05
0.4447265625,1.46484375e-05
0.43828124999999996,2.9296875e-05
0.45439453124999996,0.0
0.44794921875,0.0
0.45761718749999997,1.46484375e-05
0.45761718749999997,0.0
0.45439453124999996,1.46484375e-05
0.47050781249999996,0.0
0.46728515624999994,2.9296875e-05
0.46728515625,0.0
0.4833984375,0.0
0.44150390624999997,0.0
0.4833984375,0.0
0.48662109374999996,0.0
0.48017578125,0.0
0.46083984375,0.0
0.48662109374999996,1.46484375e-05
0.49951171875,0.0
0.50595703125,0.0
0.46083984375,0.0
0.515625,0.0
0.5091796875,0.0
0.515625,0.0
0.52529296875,0.0
0.51884765625,0.0
0.5091796875,4.394531249999999e-05
0.5220703125,0.0
0.52529296875,4.394531249999999e-05
0.53173828125,0.0
0.5059570312499999,0.0001318359375
0.5478515625,0.0
0.54462890625,1.46484375e-05
0.54462890625,1.46484375e-05
0.5285156249999999,0.0
0.54462890625,1.46484375e-05
0.5478515625,1.46484375e-05
0.56396484375,0.0
0.55751953125,0.0
0.5607421874999999,0.0
0.57041015625,0.0
0.580078125,0.0
0.57041015625,0.0
0.5736328125,1.46484375e-05
0.58974609375,0.0
0.58974609375,0.0
0.58974609375,0.0
0.5865234375,0.0
0.5929687499999999,0.0
0.59296875,1.46484375e-05
0.5865234374999999,2.9296875e-05
0.59619140625,1.46484375e-05
0.61552734375,0.0
0.6026367187499999,2.9296875e-05
0.6123046875,0.0
0.6187499999999999,0.0
0.61552734375,2.9296875e-05
0.6251953124999999,0.0
0.6348632812499999,0.0
0.6251953125,1.46484375e-05
0.6413085937499999,0.0
0.6219726562499999,5.859375e-05
0.64453125,0.0
0.6413085937499999,5.859375e-05
0.6413085937499999,2.9296875e-05
0.6251953124999999,0.0
0.6509765624999999,0.0
0.63486328125,4.394531249999999e-05
0.6670898437499999,0.0
0.6703125,0.0
0.6703125,0.0
0.62841796875,0.000234375
0.6767578125,0.0
0.6703125,0.0
0.657421875,8.789062499999998e-05
0.67998046875,0.0
0.6896484374999999,0.0
0.6832031249999999,0.0
0.68642578125,0.0
0.69287109375,1.46484375e-05
0.6993164062499999,0.0
0.6993164062499999,0.0
0.65419921875,4.394531249999999e-05
0.7154296874999999,0.0
0.708984375,4.394531249999999e-05
0.708984375,0.0
0.71220703125,0.0
0.71220703125,2.9296875e-05
0.72509765625,0.0
0.734765625,0.0
0.7379882812499999,0.0
0.6896484374999999,0.0
0.734765625,0.0
0.734765625,0.0
0.75087890625,0.0
0.7476562499999999,0.0
0.7541015624999999,0.0
0.7218749999999999,5.859375e-05
0.760546875,1.46484375e-05
0.75732421875,0.0
0.7476562499999999,0.0
0.760546875,0.0
0.77666015625,0.0
0.77666015625,0.0
0.7379882812499999,0.0
0.78955078125,0.0
0.78955078125,0.0
0.78310546875,0.0
0.7734374999999999,2.9296875e-05
0.7863281249999999,0.0
0.75087890625,0.0
0.8282226562499999,0.0
0.79921875,1.46484375e-05
0.79921875,0.0
0.8056640624999999,2.9296875e-05
0.7959960937499999,0.0
0.8185546874999999,2.9296875e-05
0.82177734375,0.0
0.81533203125,0.0
0.8185546874999999,0.0
0.8282226562499999,0.0
0.825,0.0
0.8185546874999999,4.394531249999999e-05
0.8443359374999999,0.0
0.8443359374999999,0.0
0.84755859375,0.0
0.84755859375,0.0
0.8507812499999999,2.9296875e-05
0.8024414062499999,2.9296875e-05
0.85400390625,0.0
0.8668945312499999,0.0
0.8572265625,0.0
0.863671875,0.0
0.8282226562499999,0.0
0.8668945312499999,0.0
0.8701171875,0.0
0.8701171875,1.46484375e-05
0.8765624999999999,0.0
0.928125,0.0
0.87978515625,1.46484375e-05
0.889453125,0.0
0.90234375,0.0
0.90234375,0.0
0.8958984375,1.46484375e-05
0.8926757812499999,2.9296875e-05
0.8958984375,1.46484375e-05
0.90556640625,0.0
0.9152343749999999,0.0
0.91845703125,1.46484375e-05
0.91845703125,1.46484375e-05
0.9087890625,4.394531249999999e-05
0.91845703125,0.0
0.9216796875,1.46484375e-05
0.9216796875,2.9296875e-05
0.9345703125,0.0
0.9410156249999999,0.0
0.941015625,4.394531249999999e-05
0.9410156249999999,0.0
0.9571289062499999,0.0
0.93779296875,4.394531249999999e-05
0.8765624999999999,0.00032226562499999996
0.95390625,1.46484375e-05
0.9603515625,0.0
0.9313476562499999,0.0
0.9635742187499999,0.0
0.9732421875,1.46484375e-05
0.97001953125,0.0
0.97001953125,1.46484375e-05
0.97001953125,2.9296875e-05
0.97646484375,0.0
0.9410156249999999,0.0
0.98291015625,1.46484375e-05
0.992578125,0.0
0.98291015625,0.0
1.00224609375,0.0
1.00546875,1.46484375e-05
1.0119140625,0.0
1.01513671875,0.0
1.0086914062499999,0.0
1.0119140625,0.0
1.01513671875,1.46484375e-05
1.03125,0.0
1.0248046874999999,0.0
1.02158203125,0.0
1.0376953125,0.0
1.03447265625,0.0
1.03447265625,0.0
1.0376953125,0.0
1.0409179687499999,0.0
1.044140625,0.0
1.08603515625,0.0
1.0505859375,0.0
1.06025390625,0.0
1.05380859375,1.46484375e-05
1.0570312499999999,0.0
1.07314453125,1.46484375e-05
1.0731445312499999,0.0
1.0828125,0.0
1.0731445312499999,0.0
1.11826171875,0.0
1.07314453125,2.9296875e-05
1.0763671875,2.9296875e-05
1.0892578124999999,0.0
1.0892578125,1.46484375e-05
1.1021484375,0.0
1.1053710937499999,0.0
1.10859375,0.0
1.10537109375,2.9296875e-05
1.11181640625,0.0
1.11181640625,0.0
1.1214843749999999,0.0
1.12470703125,0.0
1.11826171875,1.46484375e-05
1.1247070312499998,4.394531249999999e-05
1.121484375,2.9296875e-05
1.1279296875,0.0
1.147265625,0.0
1.1343750000000001,2.9296875e-05
1.13759765625,1.46484375e-05
1.14404296875,0.0
1.15048828125,0.0
1.16015625,0.0
1.16337890625,0.0
1.1537109374999999,0.0
1.16015625,2.9296875e-05
1.173046875,0.0
1.17626953125,0.0
1.1666015625,0.0
1.11826171875,0.000263671875
1.173046875,1.46484375e-05
1.1794921875,0.0
1.18916015625,0.0
1.19560546875,0.0
1.18271484375,4.394531249999999e-05
1.2374999999999998,0.0
1.2020507812499999,0.0
1.2020507812499999,0.0
1.2020507812499999,0.0
1.2052734375,0.0
1.2181640624999999,0.0
1.2181640624999999,0.0
1.21171875,0.0
1.21494140625,0.0
1.2181640624999999,0.0
1.22138671875,0.0
1.2310546875,0.0
1.2374999999999998,0.0
1.2310546875,0.0
1.22783203125,0.0
1.24716796875,0.0
1.24072265625,0.0
1.2536132812499998,0.0
1.2407226562499998,4.394531249999999e-05
1.224609375,0.0
1.19560546875,4.394531249999999e-05
1.2568359375,0.0
1.2374999999999998,0.0
1.27294921875,0.0
1.3148437499999999,0.0
1.276171875,0.0
1.276171875,0.0
1.27939453125,0.0
1.2858398437499998,0.0
1.2955078125,0.0
1.28583984375,2.9296875e-05
1.2987304687499999,0.0
1.2955078125,0.0
1.30517578125,0.0
1.2955078125,4.394531249999999e-05
1.3019531249999998,0.0
1.3083984375,0.0
1.3148437499999999,1.46484375e-05
1.31806640625,2.9296875e-05
1.31484375,2.9296875e-05
1.327734375,0.0
1.3212890624999998,4.394531249999999e-05
1.33740234375,0.0
1.327734375,0.0
1.36962890625,2.9296875e-05
1.33740234375,0.0
1.3309570312499999,4.394531249999999e-05
1.3341796875,2.9296875e-05
1.353515625,0.0
1.3341796875,2.9296875e-05
1.3502929687499998,0.0
1.35673828125,0.0
1.3599609375,0.0
1.36318359375,2.9296875e-05
1.34384765625,0.0
1.3664062499999998,0.0
1.353515625,2.9296875e-05
1.3792968749999999,0.0
1.3599609375,8.789062499999998e-05
1.3857421875,0.0
1.38896484375,1.46484375e-05
1.4147460937499998,0.0
1.40185546875,0.0
1.40185546875,0.0
1.405078125,0.0
1.4115234374999999,0.0
1.3631835937499999,0.0
1.4147460937499998,0.0
1.41796875,0.0
1.4147460937499998,0.0
1.4147460937499998,0.0
1.4276367187499999,0.0
1.41474609375,1.46484375e-05
1.4244140625,0.0
1.4276367187499999,1.46484375e-05
1.44052734375,0.0
1.43408203125,0.0
1.44052734375,0.0
1.44052734375,2.9296875e-05
1.4469726562499998,0.0
1.456640625,0.0
1.44052734375,5.859375e-05
1.456640625,0.0
1.46630859375,0.0
1.456640625,2.9296875e-05
1.46630859375,0.0
1.456640625,5.859375e-05
1.47275390625,0.0
1.4759765624999999,0.0
1.45341796875,0.0
1.4888671875,1.46484375e-05
1.482421875,0.0
1.4888671875,0.0
1.4953124999999998,0.0
1.4953124999999998,0.0
