Voltages,Currents,V_errors,C_errors
0.30400390624999996,9.765625e-06,0.004641155448078551,7.973599423122325e-06
0.30937499999999996,0.0,0.0015191747252054654,0.0
0.29541015625,1.953125e-05,0.010777935310951593,1.594719884624465e-05
0.31689453124999994,9.765625e-06,0.006324828745417085,7.973599423122324e-06
0.30937499999999996,1.46484375e-05,0.0026312878096303766,6.905339660024878e-06
0.322265625,0.0,0.003038349450410944,0.0
0.3265625,1.46484375e-05,0.0046411554480785475,6.905339660024878e-06
0.32119140625,4.8828125e-06,0.003823172551183088,3.986799711561163e-06
0.32333984374999997,4.8828125e-06,0.004385479682717279,3.986799711561163e-06
0.33085937499999996,0.0,0.0008770959365434588,0.0
0.32978515625,2.4414062499999998e-05,0.0046411554480785475,1.9933998557805813e-05
0.33515625,1.46484375e-05,1.850371707708594e-17,6.905339660024878e-06
0.34912109375,0.0,0.006324828745417075,0.0
0.34375,9.765625e-06,0.0008770959365434588,7.973599423122325e-06
0.3458984375,0.0,0.003823172551183088,0.0
0.3534179687499999,0.0,0.0017541918730869025,0.0
0.35986328125,0.0,0.00350838374617382,0.0
0.35986328125,9.765625e-06,0.0035083837461738353,7.973599423122325e-06
0.36201171875,9.765625e-06,0.0008770959365434588,7.973599423122325e-06
0.3673828125,1.46484375e-05,0.0015191747252054654,6.905339660024878e-06
0.37275390625,0.0,0.002320577724039267,0.0
0.37382812499999996,0.0,0.0,0.0
0.3641601562499999,1.46484375e-05,0.01063422307643832,6.905339660024878e-06
0.3695312499999999,1.46484375e-05,0.0031624143727085395,6.905339660024878e-06
0.36093749999999997,0.00010742187499999999,0.0184815581909119,8.770959365434557e-05
0.38242187499999997,9.765625e-06,0.0008770959365434511,7.973599423122324e-06
0.38671875,0.0,0.002631287809630361,0.0
0.38671875,0.0,0.0015191747252054654,0.0
0.40283203125,0.0,0.0015191747252054654,0.0
0.3910156249999999,1.953125e-05,0.0046411554480785475,1.5947198846244647e-05
0.39853515624999997,4.8828125e-06,0.0017541918730869176,3.986799711561163e-06
0.4103515625,0.0,0.003162414372708535,0.0
0.38134765625,0.00011718749999999998,0.02285504002207843,9.568319307746787e-05
0.4103515625,9.765625e-06,0.002320577724039281,7.973599423122324e-06
0.40283203125,9.765625e-06,0.021105049780104832,7.973599423122325e-06
0.42216796874999996,4.8828125e-06,0.0015191747252054784,3.986799711561163e-06
0.42001953124999997,9.765625e-06,0.0035083837461738275,7.973599423122325e-06
0.42216796874999996,9.765625e-06,0.004019358520948574,3.986799711561163e-06
0.42753906249999996,0.0,0.00316241437270855,0.0
0.42646484375,9.765625e-06,0.0008770959365434588,7.973599423122325e-06
0.4318359375,9.765625e-06,0.004019358520948574,7.973599423122325e-06
0.42431640625,1.4648437499999998e-05,0.0076463451023661725,1.1960399134683484e-05
0.44902343749999996,0.0,0.010115163789718802,0.0
0.4393554687499999,1.46484375e-05,0.004883463498269692,6.905339660024878e-06
0.43505859375,4.8828125e-06,0.006621929104751822,3.986799711561163e-06
0.44794921875,0.0,0.0015191747252054784,0.0
0.44687499999999997,1.9531249999999997e-05,0.006324828745417075,1.0548080563814874e-05
0.4554687499999999,1.4648437499999998e-05,0.0008770959365434512,1.1960399134683484e-05
0.45976562499999996,0.0,0.002320577724039281,0.0
0.44150390624999997,2.9296874999999996e-05,0.010634223076438309,2.3920798269366968e-05
0.47802734375,1.46484375e-05,0.008901551552162545,6.905339660024878e-06
0.46513671875,0.0,0.0008770959365434588,0.0
0.45976562499999996,9.765625e-06,0.0061396715558041885,3.986799711561163e-06
0.47050781249999996,4.8828125e-06,0.0015191747252054784,3.986799711561162e-06
0.47910156249999997,9.765625e-06,0.003162414372708535,7.973599423122325e-06
0.47910156249999997,9.765625e-06,0.003162414372708535,3.986799711561163e-06
0.48984374999999997,0.0,0.002631287809630361,0.0
0.47910156249999997,4.3945312500000005e-05,0.009282310896157098,3.588119740405047e-05
0.4930664062499999,9.765625e-06,0.0026312878096303766,7.973599423122325e-06
0.49521484374999997,9.765625e-06,0.0017541918730869176,7.973599423122325e-06
0.494140625,9.765625e-06,0.0038231725511830863,7.973599423122325e-06
0.4833984375,9.765625e-06,0.013243858209503688,3.986799711561163e-06
0.50595703125,4.8828125e-06,0.0015191747252054784,3.986799711561163e-06
0.5070312499999999,1.46484375e-05,0.002320577724039247,6.905339660024878e-06
0.5124023437499999,0.0,0.0026312878096303614,0.0
0.5124023437499999,1.46484375e-05,0.0015191747252054784,6.905339660024878e-06
0.51669921875,4.8828125e-06,0.00232057772403927,3.986799711561163e-06
0.5263671875,0.0,0.0008770959365434436,0.0
0.5070312499999999,0.0,0.010989980584990294,0.0
0.5220703125,1.46484375e-05,0.0015191747252054524,6.905339660024878e-06
0.53173828125,0.0,0.0015191747252054784,0.0
0.53603515625,0.0,0.00232057772403927,0.0
0.52529296875,3.4179687499999996e-05,0.0015191747252054784,7.973599423122324e-06
0.5403320312500001,0.0,0.003162414372708546,0.0
0.52099609375,9.765625e-06,0.010989980584990289,7.973599423122324e-06
0.54033203125,1.4648437499999998e-05,0.00232057772403927,1.1960399134683484e-05
0.5285156249999999,2.4414062499999995e-05,0.013923466344235658,1.0548080563814876e-05
0.5392578124999999,9.765625e-06,0.008366961972723127,7.973599423122325e-06
0.55107421875,2.4414062499999998e-05,0.005262575619260753,1.4374610785038816e-05
0.55859375,0.0,0.0008770959365434436,0.0
0.55107421875,0.0,0.010634223076438304,0.0
0.56181640625,4.8828125e-06,0.00232057772403927,3.986799711561162e-06
0.56826171875,1.46484375e-05,0.0017541918730869176,6.905339660024878e-06
0.57255859375,1.953125e-05,0.004883463498269686,1.594719884624465e-05
0.5736328125,0.0,0.0015191747252054524,0.0
0.5650390624999999,9.765625e-06,0.007179339655384018,7.973599423122325e-06
0.584375,4.8828125e-06,0.004385479682717279,3.986799711561163e-06
0.584375,9.765625e-06,0.004385479682717279,7.973599423122325e-06
0.59404296875,4.8828125e-06,0.00632482874541707,3.986799711561163e-06
0.5865234375,9.765625e-06,0.0,3.986799711561163e-06
0.5768554687499999,8.30078125e-05,0.013923466344235658,5.6240730934801424e-05
0.58974609375,0.0,0.0040193585209485645,0.0
0.59189453125,9.765625e-06,0.004883463498269668,7.973599423122324e-06
0.6015625,9.765625e-06,0.0031624143727085243,7.973599423122325e-06
0.63271484375,2.4414062499999998e-05,0.010989980584990322,1.4374610785038816e-05
0.5994140625000001,1.4648437499999998e-05,0.0026312878096303614,1.1960399134683484e-05
0.6090820312499999,9.765625e-06,0.006961733172117803,7.973599423122324e-06
0.6198242187499999,4.8828125e-06,0.0017541918730869176,3.986799711561163e-06
0.5833007812499998,0.00011718749999999998,0.01939552450565876,9.568319307746787e-05
0.62412109375,0.0,0.0017541918730869176,0.0
0.6284179687499999,0.0,0.0026312878096303614,0.0
0.61875,9.765625e-06,0.009961894868208272,7.973599423122325e-06
0.6305664062499999,2.4414062499999995e-05,0.0023205777240392638,7.973599423122324e-06
0.623046875,4.3945312500000005e-05,0.0068503382541275784,2.489755621871477e-05
0.6359374999999999,1.953125e-05,0.003823172551183114,7.973599423122325e-06
0.6402343749999999,1.46484375e-05,0.004641155448078534,6.905339660024878e-06
0.6456054687499999,0.0,0.0023205777240392638,0.0
0.648828125,0.0,0.00232057772403927,0.0
0.6520507812499999,0.0,0.0008770959365434738,0.0
0.6552734375,4.8828125e-06,0.0023205777240392924,3.986799711561162e-06
0.6348632812499999,9.765625e-06,0.008458406895911118,7.973599423122325e-06
0.65419921875,1.4648437499999998e-05,0.003038349450410957,1.1960399134683484e-05
0.6445312499999999,9.765625e-06,0.011865133905181617,7.973599423122325e-06
0.666015625,1.46484375e-05,0.003162414372708575,6.905339660024878e-06
0.666015625,0.0,0.005335166298283361,0.0
0.6789062499999999,4.8828125e-06,0.00232057772403927,3.986799711561163e-06
0.6595703125,4.8828125e-06,0.011402247175064934,3.986799711561163e-06
0.6789062499999999,4.8828125e-06,0.003162414372708546,3.986799711561162e-06
0.6789062499999999,9.765625e-06,0.008366961972723111,7.973599423122325e-06
0.6853515624999998,0.0,0.0017541918730869176,0.0
0.6896484374999999,0.0,0.0015191747252054784,0.0
0.68212890625,9.277343749999999e-05,0.016802740920983175,4.899061504977998e-05
0.691796875,2.9296874999999996e-05,0.0038231725511830615,2.3920798269366968e-05
0.70361328125,0.0,0.003162414372708546,0.0
0.7068359375000001,0.0,0.0017541918730869176,0.0
0.68642578125,0.0,0.0099618948682083,0.0
0.7068359375000001,4.8828125e-06,0.0035083837461738353,3.986799711561163e-06
0.7165039062499999,0.0,0.0008770959365434738,0.0
0.71435546875,9.765625e-06,0.0035083837461738353,7.973599423122324e-06
0.71865234375,0.0,0.0015191747252054784,0.0
0.7208007812499999,3.4179687499999996e-05,0.00350838374617382,1.737805705083221e-05
0.7326171874999999,0.0,0.0017541918730869176,0.0
0.726171875,9.765625e-06,0.0038231725511830863,7.973599423122325e-06
0.7218749999999999,9.765625e-06,0.010525151238521477,7.973599423122324e-06
0.734765625,1.953125e-05,0.0066219291047518595,1.5947198846244647e-05
0.7336914062499998,0.0,0.0008770959365434738,0.0
0.75625,9.765625e-06,0.01264965749083415,7.973599423122325e-06
0.7444335937499998,1.4648437499999998e-05,6.409875621278547e-17,1.1960399134683484e-05
0.7433593749999999,0.0,0.004883463498269686,0.0
0.751953125,1.953125e-05,0.0031624143727085456,7.973599423122325e-06
0.74658203125,3.4179687499999996e-05,0.0076463451023661725,1.4374610785038814e-05
0.7498046874999998,4.8828125e-06,0.012740554402423767,3.986799711561162e-06
0.75087890625,9.765625e-06,0.010954924736234516,7.973599423122325e-06
0.7583984375,4.8828125e-06,0.010989980584990322,3.986799711561163e-06
0.7702148437499999,0.0,0.003038349450410957,0.0
0.7734375,0.0,0.0015191747252054784,0.0
0.777734375,4.8828125e-06,0.00232057772403927,3.986799711561163e-06
0.7874023437499998,0.0,0.008770959365434558,0.0
0.7659179687499998,8.789062500000001e-05,0.012740554402423767,7.176239480810093e-05
0.7841796875,0.0,0.0008770959365434436,0.0
0.7852539062499999,4.8828125e-06,0.007493910966830061,3.986799711561163e-06
0.78955078125,0.0,0.0015191747252054784,0.0
0.78955078125,4.8828125e-06,0.0015191747252054524,3.986799711561163e-06
0.794921875,1.4648437499999998e-05,0.0038231725511830863,1.1960399134683484e-05
0.7906249999999999,4.8828125e-06,0.0031624143727085243,3.986799711561162e-06
0.7981445312499998,1.4648437499999998e-05,0.009157150415233638,1.1960399134683484e-05
0.8185546874999999,4.8828125e-06,0.010634223076438333,3.986799711561163e-06
0.7927734374999998,9.765625e-06,0.011865133905181647,7.973599423122324e-06
0.8131835937499999,1.46484375e-05,0.0031624143727085243,6.905339660024878e-06
0.8088867187499998,1.953125e-05,0.004019358520948594,1.5947198846244647e-05
0.81533203125,0.0,0.0015191747252054784,0.0
0.8078124999999999,7.8125e-05,0.012920429953083056,6.37887953849786e-05
0.82177734375,9.765625e-06,0.002631287809630331,3.986799711561163e-06
0.82177734375,1.953125e-05,3.700743415417188e-17,3.986799711561163e-06
0.8314453125,0.0,0.0015191747252054784,0.0
0.8303710937499998,9.765625e-06,0.0017541918730869176,7.973599423122324e-06
0.8357421875000001,4.8828125e-06,0.0008770959365434588,3.986799711561163e-06
0.84326171875,0.0,0.0031624143727085243,0.0
0.8389648437499999,9.765625e-06,0.0008770959365434588,7.973599423122324e-06
0.8421875,2.9296874999999996e-05,0.004641155448078534,2.3920798269366968e-05
0.84970703125,0.0,0.0017541918730869176,0.0
0.8572265625000001,4.8828125e-06,0.005262575619260723,3.986799711561163e-06
0.8529296875,1.953125e-05,0.0017541918730869176,1.594719884624465e-05
0.8615234374999999,4.8828125e-06,0.0023205777240392638,3.986799711561163e-06
0.8443359374999999,0.0,0.009487243118125595,0.0
0.8668945312499999,9.765625e-06,0.003038349450410957,7.973599423122325e-06
0.863671875,9.765625e-06,0.008038717041897148,7.973599423122325e-06
0.8711914062499999,1.4648437499999998e-05,0.0017541918730869176,1.1960399134683484e-05
0.8679687499999998,0.0,0.010115163789718828,0.0
0.8668945312499999,0.0,0.014650390494809021,0.0
0.87978515625,2.4414062499999995e-05,0.004019358520948574,1.0548080563814876e-05
0.88515625,4.8828125e-06,0.0031624143727085243,3.986799711561163e-06
0.8916015625,9.765625e-06,0.0017541918730869176,7.973599423122325e-06
0.8787109374999998,0.0,0.010115163789718789,0.0
0.89697265625,9.765625e-06,0.0023205777240392924,7.973599423122325e-06
0.8916015625,1.953125e-05,0.004883463498269667,7.973599423122325e-06
0.8765624999999999,0.0,0.008038717041897138,0.0
0.8937499999999999,0.0,0.008366961972723127,0.0
0.91201171875,0.0,0.003038349450410957,0.0
0.906640625,4.8828125e-06,0.0008770959365434436,3.986799711561163e-06
0.9152343749999999,4.8828125e-06,3.700743415417188e-17,3.986799711561163e-06
0.9141601562499999,2.4414062499999998e-05,0.006324828745417079,1.9933998557805813e-05
0.9130859375,0.0,0.0017541918730869176,0.0
0.9270507812499998,4.8828125e-06,0.0017541918730869476,3.986799711561163e-06
0.9195312499999999,4.8828125e-06,0.0031624143727085243,3.986799711561163e-06
0.9345703125,4.8828125e-06,0.004019358520948594,3.986799711561163e-06
0.9259765624999999,2.4414062499999998e-05,0.004385479682717279,1.9933998557805813e-05
0.93564453125,0.0,0.0008770959365434436,0.0
0.9420898437499999,9.765625e-06,0.0017541918730869176,7.973599423122325e-06
0.93349609375,2.4414062499999995e-05,0.004883463498269667,1.0548080563814874e-05
0.94638671875,0.0,0.0017541918730869176,0.0
0.9388671875,1.9531249999999997e-05,0.004883463498269667,1.0548080563814874e-05
0.9367187499999999,1.4648437499999998e-05,0.0068503382541275784,1.1960399134683484e-05
0.93994140625,5.859375e-05,0.010115163789718808,2.7621358640099513e-05
0.95498046875,2.4414062499999998e-05,0.004641155448078534,1.9933998557805813e-05
0.96572265625,9.765625e-06,0.00232057772403927,7.973599423122324e-06
0.9560546875,4.8828125e-06,0.0008770959365434588,3.986799711561163e-06
0.9732421874999999,9.765625e-06,0.0026312878096303918,7.973599423122325e-06
0.9689453124999999,9.765625e-06,0.003162414372708525,3.986799711561163e-06
0.9743164062499999,4.8828125e-06,0.0008770959365434738,3.986799711561162e-06
0.9915039062500001,0.0,0.008638393157549695,0.0
0.992578125,0.0,0.010634223076438305,0.0
0.9850585937499999,0.0,0.0017541918730868873,0.0
0.9861328124999998,4.8828125e-06,0.0015191747252054522,3.986799711561163e-06
0.98720703125,9.765625e-06,0.0008770959365434436,3.986799711561163e-06
0.9958007812499999,0.0,0.0040193585209485645,0.0
0.99794921875,0.0,0.0017541918730869176,0.0
1.0086914062499999,0.0,0.001519174725205505,0.0
1.0194335937499999,4.8828125e-06,0.007493910966830066,3.986799711561162e-06
0.9850585937499999,8.789062500000001e-05,0.015367962309415643,7.176239480810093e-05
1.0086914062499999,4.8828125e-06,0.001519174725205505,3.986799711561162e-06
1.009765625,0.0,0.0017541918730869476,0.0
1.0205078125,0.0,0.0023205777240392408,0.0
1.0205078125,9.765625e-06,0.00464115544807854,7.973599423122324e-06
1.02265625,9.765625e-06,0.0031624143727085373,7.973599423122325e-06
1.02587890625,9.765625e-06,0.0038231725511830897,7.973599423122324e-06
1.0248046875,1.46484375e-05,0.0015191747252054524,6.905339660024878e-06
1.0172851562499998,2.9296875e-05,0.011800118983471669,1.3810679320049757e-05
1.02373046875,1.4648437499999998e-05,0.007795799206635727,1.1960399134683484e-05
1.03876953125,9.765625e-06,0.0038231725511830897,7.973599423122324e-06
1.0409179687499999,1.4648437499999998e-05,0.0026312878096303918,1.1960399134683484e-05
1.03447265625,0.0,0.010634223076438345,0.0
1.05595703125,0.0,0.0035083837461738353,0.0
1.0548828125,0.0,0.002320577724039298,0.0
1.06025390625,0.0,0.004019358520948574,0.0
1.0720703125,4.8828125e-06,0.012279343111608393,3.986799711561163e-06
1.03447265625,9.277343750000001e-05,0.01146951765354931,6.985437413370748e-05
1.07744140625,0.0,0.008901551552162533,0.0
1.0828125,4.8828125e-06,0.008038717041897129,3.986799711561162e-06
1.069921875,0.0,0.0,0.0
1.0634765625,0.0,0.010634223076438324,0.0
1.0763671875,0.0,0.008458406895911168,0.0
1.0828125,0.0,0.005262575619260723,0.0
1.08173828125,3.4179687499999996e-05,0.0008770959365434436,1.4374610785038811e-05
1.08603515625,1.953125e-05,0.006076698900821914,1.5947198846244647e-05
1.09892578125,0.0,0.004019358520948574,0.0
1.095703125,0.0,0.0015191747252054524,0.0
1.0999999999999999,4.8828125e-06,0.0008770959365434436,3.986799711561163e-06
1.104296875,0.0,0.0031624143727085547,0.0
1.10966796875,0.0,0.0017541918730869476,0.0
1.1032226562499998,9.765625e-06,0.0008770959365434436,3.986799711561163e-06
1.0967773437500001,0.0,0.015217045766252154,0.0
1.1161132812499999,0.0,0.0038231725511830897,0.0
1.13330078125,4.8828125e-06,0.01264965749083414,3.986799711561163e-06
1.10751953125,7.8125e-05,0.015517411164077151,6.378879538497859e-05
1.12578125,0.0,0.0023205777240392867,0.0
1.1268554687499999,1.4648437499999998e-05,0.0008770959365434135,1.1960399134683484e-05
1.1322265624999999,0.0,0.0023205777240392408,0.0
1.1322265624999999,0.0,0.0008770959365434436,0.0
1.138671875,9.765625e-06,0.0023205777240392867,7.973599423122325e-06
1.12900390625,5.37109375e-05,0.008638393157549716,3.18943976924893e-05
1.1397460937500001,4.8828125e-06,0.0035083837461738353,3.986799711561163e-06
1.1408203125,9.765625e-06,0.004019358520948574,7.973599423122325e-06
1.1590820312499999,4.8828125e-06,0.0008770959365434436,3.986799711561163e-06
1.1375976562499999,8.789062500000001e-05,0.017519977610673962,7.176239480810093e-05
1.1612304687500001,0.0,0.0023205777240392408,0.0
1.1558593750000001,2.9296874999999996e-05,0.002320577724039298,2.3920798269366968e-05
1.1612304687500001,9.765625e-06,0.003162414372708496,7.973599423122324e-06
1.1698242187499999,0.0,0.003038349450410957,0.0
1.17841796875,0.0,0.0008770959365434436,0.0
1.1623046875,4.8828124999999996e-05,0.007493910966830066,3.9867997115611625e-05
1.1805664062499999,9.765625e-06,0.0038231725511830897,7.973599423122325e-06
1.1751953124999999,4.8828125e-06,0.006324828745417049,3.986799711561163e-06
1.18486328125,0.0,0.0023205777240392867,0.0
1.190234375,0.0,0.0008770959365434436,0.0
1.19560546875,0.0,0.004019358520948574,0.0
1.1880859375000001,0.0,0.006324828745417049,0.0
1.1827148437500001,5.859374999999999e-05,0.010525151238521446,4.7841596538733936e-05
1.1880859375000001,1.953125e-05,0.007179339655384057,1.594719884624465e-05
1.1966796874999999,3.4179687499999996e-05,0.005751502683798841,1.7378057050832214e-05
1.1923828125,1.4648437499999998e-05,0.013243858209503719,1.1960399134683484e-05
1.20849609375,0.0,0.0015191747252054524,0.0
1.21064453125,0.0,0.0023205777240392408,0.0
1.21064453125,9.765625e-06,0.0008770959365434436,7.973599423122324e-06
1.21923828125,0.0,0.0038231725511830897,0.0
1.2181640624999999,0.0,0.0,0.0
1.224609375,4.8828125e-06,0.0015191747252054524,3.986799711561163e-06
1.2267578125,0.0,0.0017541918730868873,0.0
1.2342773437499999,0.0,0.0015191747252054524,0.0
1.2321289062499998,1.9531249999999997e-05,0.003162414372708596,1.0548080563814874e-05
1.2353515625,2.9296875e-05,0.003823172551183083,1.3810679320049757e-05
1.2289062499999999,1.953125e-05,0.01119801129441607,1.5947198846244647e-05
1.2299804687499998,3.90625e-05,0.015367962309415674,3.18943976924893e-05
1.1966796874999999,9.277343749999999e-05,0.029076755541312435,7.574919451966208e-05
1.2546875,0.0,0.0017541918730869476,0.0
1.25146484375,0.0,0.0038231725511830897,0.0
1.2546875,9.765625e-06,0.0038231725511830897,7.973599423122325e-06
1.2589843749999998,1.4648437499999998e-05,0.0031624143727085373,1.1960399134683484e-05
1.2579101562500001,4.8828125e-06,0.0008770959365434436,3.986799711561162e-06
1.2654296875,9.765625e-06,0.0031624143727085547,7.973599423122325e-06
1.25146484375,0.0,0.012279343111608332,0.0
1.2536132812499998,0.0,0.014492003241753185,0.0
1.2772460937499999,0.0,0.0023205777240392408,0.0
1.2783203125,0.0,0.0008770959365434436,0.0
1.2793945312500001,1.953125e-05,0.003038349450410957,7.973599423122325e-06
1.2869140625,4.8828125e-06,0.00575150268379878,3.986799711561162e-06
1.2804687499999998,2.4414062499999995e-05,0.003162414372708571,1.0548080563814874e-05
1.29228515625,0.0,0.002631287809630331,0.0
1.2912109374999998,1.953125e-05,0.005335166298283339,1.594719884624465e-05
1.29228515625,1.9531249999999997e-05,0.003038349450410957,1.0548080563814874e-05
1.2987304687499999,9.765625e-06,0.003038349450410957,7.973599423122325e-06
1.310546875,0.0,0.0008770959365434436,0.0
1.3062500000000001,0.0,0.0008770959365434436,0.0
1.2987304687499999,0.0,0.007893863428891113,0.0
1.3148437499999999,0.0,0.0,0.0
1.3202148437499999,0.0,0.002320577724039298,0.0
1.31376953125,4.8828125e-06,0.003508383746173805,3.986799711561163e-06
1.32666015625,4.8828125e-06,0.0035083837461737746,3.986799711561162e-06
1.3255859374999999,4.8828125e-06,0.0023205777240392408,3.986799711561163e-06
1.32451171875,9.765625e-06,0.003038349450410957,7.973599423122324e-06
1.3212890625,9.765625e-06,0.010525151238521477,3.986799711561163e-06
1.3363281249999999,1.4648437499999998e-05,0.0008770959365435041,1.1960399134683484e-05
1.33203125,1.46484375e-05,0.0031624143727085547,6.905339660024878e-06
